,Condominium Name,Location,Facilities,Financial Value,Service and Management,Environment
0,The Merasaga,0.679242483,0,0.370013054,-0.308999836,0
1,Sennett Residence,0.887152555,0.999677896,0.755056343,0.669014007,0
2,Viva,0.554198115,0.998828848,0.448559392,-0.185390389,0.999682426
