,Condominium Name,Location,Facilities,Financial Value,Service and Management,Environment
81,Tanglin Hill Condominium,0.8826559174805879,0.6817295092802781,0.723152401692727,0.7329136967658997,0.5973762631416321
82,Clydesview,0.5104914456605911,0.9988183677196503,0.2928722956601311,-0.5630220532417297,0.0
83,Martin Place Residences,0.9995049333572388,0.0,0.5737577941682603,0.31333474318186444,0.9996858835220337
84,8 @ Mount Sophia,0.6152394241180973,0.694385839998722,0.3985456183552742,0.19988077878952026,0.9985604782899221
85,Grange Residences,0.5216641606024977,0.547220636421526,0.421280301567437,0.34445469909244114,0.4133932976161732
86,Residences @ Evelyn,0.8846235513687134,0.5060447752475739,0.5998710910479228,0.016390115022659302,0.0
87,The Gardens At Bishan,0.5733426101505756,-0.276321449063041,0.4794780787299661,0.2663224276743437,-0.08277083105511135
88,Cliveden At Grange,0.7993463039398193,0.9996758302052816,0.46738906304041544,-0.30900639295578003,0.0
89,Reflections At Keppel Bay,0.610406219959259,0.1768820881843567,0.5785688757896423,-0.48327478766441345,0.9996849298477173
90,Southaven II,0.5806404841797692,0.9520811140537262,0.4069649962817921,-0.13659489154815674,0.9996873140335083
91,Waterfront Key,0.7615069229647798,0.5959078431129455,0.42584415728395636,0.012804935375849405,0.9578627943992615
92,Springdale Condominium,0.5816972893728337,0.5990316450595856,0.5019669562578202,0.551610509554545,0.6801825421197074
93,The Gale,0.5958335359891256,0.9949523657560349,0.16278704216605738,0.017507106065750122,0.0
94,Waterview,0.9980170428752899,0.0,0.25058895349502563,-0.9633444249629974,0.0
95,Palm Isles,0.5954426050186157,0.4262808561325073,0.47116212257698403,0.2579426094889641,0.9429061710834503
96,Woodgrove Condominium,0.3951367537180583,0.0,0.3338219854566786,-0.3098226586977641,0.0
97,Corals At Keppel Bay,0.6014022946357727,0.0,0.2658701252054285,0.01816059648990631,0.9921453595161438
98,The Wharf Residence,0.998071293036143,0.0,0.4993029832839966,-0.9633444249629974,0.0
99,Hillcrest Arcadia,0.729817237172808,-0.8378852605819702,0.2733561396598816,-0.5851247072219848,-0.9996532201766968
100,Eastpoint Green,0.7614393770694733,0.0,0.400407600402832,-0.39036358892917633,0.0
101,Avila Gardens,0.7761149009068807,0.9996589422225952,0.34160441160202026,-0.48214633762836456,0.3365885416666667
102,Goldenhill Park Condominium,0.9899882872899374,0.0,0.4993029832839966,-0.13659191131591797,0.9996852874755859
